task_id,participant_id,error_type,cell_accuracy
1da012fc,5be2de33fa4e266f2da9f24ddaa717c3,correct,1.0
0a1d4ef5,16f817b1e0b97200ed10461f6e62693e,correct,1.0
e66aafb8,5be2de33fa4e266f2da9f24ddaa717c3,correct,1.0
d492a647,a635a4e11db10d2a8489639135d55b0d,wrong_content,0.7843137254901961
f0afb749,bdaa4d89bdb5d351528229f9905146dc,correct,1.0
5af49b42,3dcb8a9399b8fb512155e818c00d62e8,wrong_size,
e9ac8c9e,a635a4e11db10d2a8489639135d55b0d,wrong_content,0.6711111111111111
e57337a4,bdaa4d89bdb5d351528229f9905146dc,correct,1.0
e0fb7511,a635a4e11db10d2a8489639135d55b0d,close_miss,0.8284023668639053
f0df5ff0,a635a4e11db10d2a8489639135d55b0d,close_miss,0.8622222222222222
3ee1011a,061f06908316d683089d3a04d5004fbf,correct,1.0
456873bc,3e17c4202c51be7155b477219e81c201,correct,1.0
e872b94a,7dbf55b43fe003944647dece36d0a978,correct,1.0
ad7e01d0,bb87a0cea669f7275bf6f67d7729bf9d,close_miss,0.808
705a3229,bb87a0cea669f7275bf6f67d7729bf9d,correct,1.0
1990f7a8,b307b18350144a13c42b141bf4fc06f2,correct,1.0
fd096ab6,6ce9427ba227fbb718834b61c4ce0374,wrong_content,0.014444444444444444
8e2edd66,f0e021b4108bb883ed05d16b5becdbc6,wrong_content,0.5555555555555556
a096bf4d,7ed201b49e6945af478bad95e991d069,correct,1.0
94414823,bdaa4d89bdb5d351528229f9905146dc,correct,1.0
e9b4f6fc,ffef39dd0d0db4fb0c4b5d1618428c85,wrong_content,0.7333333333333333
97239e3d,7ed201b49e6945af478bad95e991d069,correct,1.0
4f537728,7ed201b49e6945af478bad95e991d069,correct,1.0
dc2e9a9d,bdaa4d89bdb5d351528229f9905146dc,correct,1.0
0607ce86,220e45a4666b68d110d75c566c392c1d,correct,1.0
d94c3b52,a635a4e11db10d2a8489639135d55b0d,close_miss,0.8211764705882353
a934301b,16f817b1e0b97200ed10461f6e62693e,correct,1.0
642248e4,bb87a0cea669f7275bf6f67d7729bf9d,correct,1.0
d931c21c,5be2de33fa4e266f2da9f24ddaa717c3,correct,1.0
8597cfd7,b307b18350144a13c42b141bf4fc06f2,correct,1.0
a8610ef7,16f817b1e0b97200ed10461f6e62693e,close_miss,0.8055555555555556
13713586,7ed201b49e6945af478bad95e991d069,wrong_content,0.260233918128655
575b1a71,7ed201b49e6945af478bad95e991d069,correct,1.0
9c56f360,220e45a4666b68d110d75c566c392c1d,correct,1.0
b942fd60,3dcb8a9399b8fb512155e818c00d62e8,wrong_content,0.6833333333333333
12997ef3,6ce9427ba227fbb718834b61c4ce0374,wrong_size,
891232d6,57734e50c1f5ca6bdd9804c4a1029210,correct,1.0
cad67732,6ce9427ba227fbb718834b61c4ce0374,wrong_size,
67b4a34d,57734e50c1f5ca6bdd9804c4a1029210,correct,1.0
15696249,f0e021b4108bb883ed05d16b5becdbc6,wrong_content,0.5555555555555556
d017b73f,6ce9427ba227fbb718834b61c4ce0374,wrong_size,
7c9b52a0,f0e021b4108bb883ed05d16b5becdbc6,correct,1.0
94be5b80,57734e50c1f5ca6bdd9804c4a1029210,correct,1.0
f45f5ca7,5be2de33fa4e266f2da9f24ddaa717c3,correct,1.0
96a8c0cd,16f817b1e0b97200ed10461f6e62693e,wrong_size,
917bccba,b307b18350144a13c42b141bf4fc06f2,close_miss,0.9027777777777778
3ee1011a,b307b18350144a13c42b141bf4fc06f2,correct,1.0
cfb2ce5a,3dcb8a9399b8fb512155e818c00d62e8,wrong_content,0.64
b7cb93ac,3dcb8a9399b8fb512155e818c00d62e8,correct,1.0
e345f17b,ffef39dd0d0db4fb0c4b5d1618428c85,correct,1.0
9110e3c5,ffef39dd0d0db4fb0c4b5d1618428c85,correct,1.0
7d18a6fb,6652110f2b4b2e7355ada3fbc645c36d,correct,1.0
292dd178,57734e50c1f5ca6bdd9804c4a1029210,correct,1.0
48f8583b,f0e021b4108bb883ed05d16b5becdbc6,wrong_content,0.3333333333333333
903d1b4a,b307b18350144a13c42b141bf4fc06f2,correct,1.0
6ad5bdfd,57734e50c1f5ca6bdd9804c4a1029210,correct,1.0
15113be4,6ce9427ba227fbb718834b61c4ce0374,close_miss,0.9017013232514177
4c177718,6652110f2b4b2e7355ada3fbc645c36d,correct,1.0
e7b06bea,f0e021b4108bb883ed05d16b5becdbc6,wrong_content,0.7777777777777778
e6de6e8f,6652110f2b4b2e7355ada3fbc645c36d,close_miss,0.8571428571428571
2685904e,56bd09022f946c7249b3acdb64f50b12,close_miss,0.92
11e1fe23,3dcb8a9399b8fb512155e818c00d62e8,correct,1.0
4cd1b7b2,220e45a4666b68d110d75c566c392c1d,correct,1.0
0a2355a6,e779655873b4a8c753d645d581485da2,correct,1.0
fafd9572,a9c494bb0a5a5f0ee3a79b9e374c419f,wrong_content,0.7678571428571429
94414823,380bd021569d18cafd3f17596d9075a4,correct,1.0
b1fc8b8e,a919a588f99cb7e9ee5cdb0093ba4bd6,wrong_size,
4b6b68e5,2172f3d3b786559f0539e954ee2c1968,close_miss,0.9887820512820513
5b692c0f,a3dc20c67e1b1467bc47995a784ba5b2,close_miss,0.9821428571428571
c1990cce,56bd09022f946c7249b3acdb64f50b12,wrong_size,
992798f6,a3dc20c67e1b1467bc47995a784ba5b2,correct,1.0
3f23242b,a3dc20c67e1b1467bc47995a784ba5b2,correct,1.0
b0722778,a919a588f99cb7e9ee5cdb0093ba4bd6,wrong_size,
1d0a4b61,2172f3d3b786559f0539e954ee2c1968,correct,1.0
aa300dc3,2172f3d3b786559f0539e954ee2c1968,correct,1.0
1d0a4b61,a3dc20c67e1b1467bc47995a784ba5b2,correct,1.0
20818e16,56bd09022f946c7249b3acdb64f50b12,wrong_size,
fd096ab6,a3dc20c67e1b1467bc47995a784ba5b2,correct,1.0
bcb3040b,56bd09022f946c7249b3acdb64f50b12,close_miss,0.9783950617283951
8fbca751,a9c494bb0a5a5f0ee3a79b9e374c419f,wrong_content,0.7395833333333334
b7f8a4d8,a9c494bb0a5a5f0ee3a79b9e374c419f,close_miss,0.8922222222222222
27a77e38,ff1070a18395ae11bf95c9aff9290279,correct,1.0
ac0c5833,ff1070a18395ae11bf95c9aff9290279,correct,1.0
09c534e7,ff1070a18395ae11bf95c9aff9290279,correct,1.0
85fa5666,a919a588f99cb7e9ee5cdb0093ba4bd6,wrong_size,
992798f6,2172f3d3b786559f0539e954ee2c1968,close_miss,0.96484375
dc2e9a9d,380bd021569d18cafd3f17596d9075a4,correct,1.0
79fb03f4,56bd09022f946c7249b3acdb64f50b12,close_miss,0.871301775147929
fd4b2b02,a919a588f99cb7e9ee5cdb0093ba4bd6,wrong_size,
7039b2d7,6652110f2b4b2e7355ada3fbc645c36d,correct,1.0
f45f5ca7,e779655873b4a8c753d645d581485da2,correct,1.0
50aad11f,e779655873b4a8c753d645d581485da2,correct,1.0
e66aafb8,e779655873b4a8c753d645d581485da2,correct,1.0
c97c0139,6652110f2b4b2e7355ada3fbc645c36d,close_miss,0.8463203463203464
256b0a75,e779655873b4a8c753d645d581485da2,correct,1.0
93b4f4b3,380bd021569d18cafd3f17596d9075a4,correct,1.0
baf41dbf,380bd021569d18cafd3f17596d9075a4,correct,1.0
e681b708,d6277987a579f8a889804dada819b4a8,correct,1.0
f83cb3f6,380bd021569d18cafd3f17596d9075a4,correct,1.0
d56f2372,a919a588f99cb7e9ee5cdb0093ba4bd6,wrong_size,
e74e1818,2172f3d3b786559f0539e954ee2c1968,close_miss,0.9466666666666667
fc754716,ff1070a18395ae11bf95c9aff9290279,correct,1.0
f3b10344,67a9f17123da3969dea05bd0419231b6,close_miss,0.9942528735632183
ef26cbf6,67a9f17123da3969dea05bd0419231b6,correct,1.0
d017b73f,0db4ea1316febb74b9f2778b5d444961,wrong_content,0.625
0bb8deee,67a9f17123da3969dea05bd0419231b6,correct,1.0
195ba7dc,ff1070a18395ae11bf95c9aff9290279,correct,1.0
6ea4a07e,67a9f17123da3969dea05bd0419231b6,correct,1.0
4e469f39,5ae8e010fa7131d68bf06a6c292de5a4,correct,1.0
aee291af,a9c494bb0a5a5f0ee3a79b9e374c419f,wrong_size,
cf133acc,a9c494bb0a5a5f0ee3a79b9e374c419f,close_miss,0.8755555555555555
32e9702f,d6277987a579f8a889804dada819b4a8,close_miss,0.97
f0afb749,44b2a57177f3f93abbb97dee14b67de1,close_miss,0.8333333333333334
8a371977,d6277987a579f8a889804dada819b4a8,correct,1.0
d4b1c2b1,44b2a57177f3f93abbb97dee14b67de1,wrong_size,
cad67732,0db4ea1316febb74b9f2778b5d444961,correct,1.0
e99362f0,5ae8e010fa7131d68bf06a6c292de5a4,wrong_content,0.6
73182012,5ae8e010fa7131d68bf06a6c292de5a4,correct,1.0
fd096ab6,0db4ea1316febb74b9f2778b5d444961,correct,1.0
ad7e01d0,5ae8e010fa7131d68bf06a6c292de5a4,wrong_size,
e69241bd,7557a7467440120050940a007b81038f,correct,1.0
12997ef3,0db4ea1316febb74b9f2778b5d444961,correct,1.0
54db823b,67a9f17123da3969dea05bd0419231b6,close_miss,0.8
c64f1187,5ae8e010fa7131d68bf06a6c292de5a4,wrong_size,
66f2d22f,44b2a57177f3f93abbb97dee14b67de1,wrong_size,
e633a9e5,d6277987a579f8a889804dada819b4a8,correct,1.0
e57337a4,44b2a57177f3f93abbb97dee14b67de1,correct,1.0
7039b2d7,7d72179853f04a28dd274d7b145b5525,wrong_size,
81c0276b,46b6fdc5a6de3d2dbf4e73e721417079,correct,1.0
7d18a6fb,7d72179853f04a28dd274d7b145b5525,correct,1.0
c97c0139,7d72179853f04a28dd274d7b145b5525,correct,1.0
92e50de0,46b6fdc5a6de3d2dbf4e73e721417079,correct,1.0
4c177718,7d72179853f04a28dd274d7b145b5525,wrong_size,
f83cb3f6,28dfd3dab1bd5825869467245a1af7a8,correct,1.0
aa4ec2a5,4e8e8c24ddd302468d2dd8356dfb057f,correct,1.0
9caba7c3,d6277987a579f8a889804dada819b4a8,correct,1.0
64a7c07e,7557a7467440120050940a007b81038f,correct,1.0
15113be4,0db4ea1316febb74b9f2778b5d444961,correct,1.0
7d419a02,7557a7467440120050940a007b81038f,correct,1.0
ed98d772,7557a7467440120050940a007b81038f,wrong_content,0.6111111111111112
7d419a02,cf63a4589ebcb9b288db01bd88e251ba,close_miss,0.876
fea12743,7557a7467440120050940a007b81038f,close_miss,0.8238636363636364
94414823,44b2a57177f3f93abbb97dee14b67de1,wrong_size,
e74e1818,7426449648c92ad3972bf2c82e51c530,correct,1.0
705a3229,7cdd9795e41b26aa463e746e59eee005,correct,1.0
00dbd492,4aec1e1cc96be88b468ef7c7f47786af,correct,1.0
79fb03f4,02ad8d6da21df831c0abfe9feba1e860,close_miss,0.9837278106508875
5289ad53,02ad8d6da21df831c0abfe9feba1e860,correct,1.0
aa300dc3,7426449648c92ad3972bf2c82e51c530,correct,1.0
2037f2c7,4aec1e1cc96be88b468ef7c7f47786af,correct,1.0
762cd429,02ad8d6da21df831c0abfe9feba1e860,correct,1.0
b15fca0b,7426449648c92ad3972bf2c82e51c530,correct,1.0
d37a1ef5,46b6fdc5a6de3d2dbf4e73e721417079,correct,1.0
3979b1a8,46b6fdc5a6de3d2dbf4e73e721417079,correct,1.0
64a7c07e,cf63a4589ebcb9b288db01bd88e251ba,close_miss,0.8055555555555556
070dd51e,799c483f990d48a46528dba7d94e6825,close_miss,0.96
e69241bd,cf63a4589ebcb9b288db01bd88e251ba,wrong_content,0.3333333333333333
fea12743,cf63a4589ebcb9b288db01bd88e251ba,close_miss,0.8636363636363636
e9c9d9a1,799c483f990d48a46528dba7d94e6825,wrong_content,0.6888888888888889
456873bc,eff6fb3710e6159fa50760416db05c49,correct,1.0
c3202e5a,eff6fb3710e6159fa50760416db05c49,correct,1.0
fb791726,eff6fb3710e6159fa50760416db05c49,correct,1.0
4b6b68e5,7426449648c92ad3972bf2c82e51c530,correct,1.0
e21a174a,02ad8d6da21df831c0abfe9feba1e860,correct,1.0
da2b0fe3,02ad8d6da21df831c0abfe9feba1e860,correct,1.0
6a11f6da,4aec1e1cc96be88b468ef7c7f47786af,correct,1.0
0e671a1a,0f837590fe984ad1accaf091e81d22b8,wrong_content,0.7692307692307693
e88171ec,0f837590fe984ad1accaf091e81d22b8,wrong_size,
9772c176,cf63a4589ebcb9b288db01bd88e251ba,correct,1.0
1d398264,0f837590fe984ad1accaf091e81d22b8,wrong_content,0.5833333333333334
762cd429,799c483f990d48a46528dba7d94e6825,wrong_content,0.6458333333333334
da2b0fe3,799c483f990d48a46528dba7d94e6825,correct,1.0
ad7e01d0,7cdd9795e41b26aa463e746e59eee005,correct,1.0
e760a62e,4aec1e1cc96be88b468ef7c7f47786af,correct,1.0
9c1e755f,4aec1e1cc96be88b468ef7c7f47786af,correct,1.0
21f83797,07a533a48f36b4553b23b2bf7ba1ff5b,correct,1.0
73ccf9c2,74f061a40690a0308e1ce08e88ace6ab,wrong_size,
48131b3c,16ba210debf872220c1c125c685a2513,wrong_size,
2b01abd0,07a533a48f36b4553b23b2bf7ba1ff5b,correct,1.0
f5aa3634,07a533a48f36b4553b23b2bf7ba1ff5b,correct,1.0
e872b94a,74f061a40690a0308e1ce08e88ace6ab,correct,1.0
9b2a60aa,a6903b942aeb8e3c53310c2745c22a99,correct,1.0
8ee62060,a6903b942aeb8e3c53310c2745c22a99,correct,1.0
aa4ec2a5,07a533a48f36b4553b23b2bf7ba1ff5b,correct,1.0
b20f7c8b,a6903b942aeb8e3c53310c2745c22a99,correct,1.0
f9a67cb5,7cdd9795e41b26aa463e746e59eee005,correct,1.0
bbb1b8b6,a6903b942aeb8e3c53310c2745c22a99,correct,1.0
358ba94e,a6903b942aeb8e3c53310c2745c22a99,correct,1.0
782b5218,eff6fb3710e6159fa50760416db05c49,correct,1.0
f5aa3634,7426449648c92ad3972bf2c82e51c530,correct,1.0
642d658d,eff6fb3710e6159fa50760416db05c49,correct,1.0
e1d2900e,16ba210debf872220c1c125c685a2513,wrong_size,
48f8583b,0c06ddba1541935d7eb3e11cc6122282,wrong_content,0.4444444444444444
f4081712,16ba210debf872220c1c125c685a2513,wrong_size,
e41c6fd3,74f061a40690a0308e1ce08e88ace6ab,wrong_content,0.7666666666666667
642248e4,7cdd9795e41b26aa463e746e59eee005,wrong_size,
67636eac,16ba210debf872220c1c125c685a2513,wrong_size,
3b4c2228,07a533a48f36b4553b23b2bf7ba1ff5b,correct,1.0
c8b7cc0f,7d15872c41cc983739ab2517858bd6fa,correct,1.0
e133d23d,0f837590fe984ad1accaf091e81d22b8,wrong_size,
93c31fbe,b04640fdc8f11340e6bd6be7633e56e9,close_miss,0.9917582417582418
dd2401ed,7d15872c41cc983739ab2517858bd6fa,correct,1.0
414297c0,0f837590fe984ad1accaf091e81d22b8,wrong_size,
0d87d2a6,7d15872c41cc983739ab2517858bd6fa,correct,1.0
1c56ad9f,b04640fdc8f11340e6bd6be7633e56e9,wrong_content,0.7377777777777778
0934a4d8,799c483f990d48a46528dba7d94e6825,wrong_size,
f823c43c,7cdd9795e41b26aa463e746e59eee005,correct,1.0
b7999b51,606123e49e757daa3f30ec7eb9d9c42b,correct,1.0
8e2edd66,0c06ddba1541935d7eb3e11cc6122282,wrong_content,0.7530864197530864
e7b06bea,0c06ddba1541935d7eb3e11cc6122282,wrong_content,0.7777777777777778
903d1b4a,74f061a40690a0308e1ce08e88ace6ab,correct,1.0
31adaf00,74f061a40690a0308e1ce08e88ace6ab,correct,1.0
2c737e39,16ba210debf872220c1c125c685a2513,wrong_content,0.7272727272727273
319f2597,7d15872c41cc983739ab2517858bd6fa,correct,1.0
62ab2642,7d15872c41cc983739ab2517858bd6fa,correct,1.0
8b28cd80,b04640fdc8f11340e6bd6be7633e56e9,wrong_content,0.7530864197530864
fe9372f3,b04640fdc8f11340e6bd6be7633e56e9,correct,1.0
a59b95c0,b04640fdc8f11340e6bd6be7633e56e9,correct,1.0
15696249,b1a05b5aea1ebd7edd961d77ae8edd68,correct,1.0
c87289bb,6f955499db4b3c13c8a2f98cc7073853,correct,1.0
bd14c3bf,6f955499db4b3c13c8a2f98cc7073853,correct,1.0
e7b06bea,b1a05b5aea1ebd7edd961d77ae8edd68,correct,1.0
e78887d1,6f955499db4b3c13c8a2f98cc7073853,wrong_content,0.5111111111111111
4b6b68e5,24fad1450785f194be0dba1ea99b0d58,correct,1.0
1c02dbbe,94478ace23ec2bc690c90e3c27f0a966,correct,1.0
b457fec5,606123e49e757daa3f30ec7eb9d9c42b,correct,1.0
00576224,4f6606a80f772bd71d52d1306a4a387e,close_miss,0.9166666666666666
3b4c2228,db91b9e344008a52f813226b97f24daf,correct,1.0
b7999b51,db972a4819054a3681a16c93eed4278c,correct,1.0
1acc24af,db91b9e344008a52f813226b97f24daf,wrong_content,0.625
21f83797,db91b9e344008a52f813226b97f24daf,wrong_content,0.4378698224852071
7c9b52a0,0c06ddba1541935d7eb3e11cc6122282,wrong_size,
15696249,0c06ddba1541935d7eb3e11cc6122282,wrong_size,
bf89d739,6f955499db4b3c13c8a2f98cc7073853,correct,1.0
7c9b52a0,b1a05b5aea1ebd7edd961d77ae8edd68,correct,1.0
48f8583b,b1a05b5aea1ebd7edd961d77ae8edd68,correct,1.0
1c56ad9f,6f955499db4b3c13c8a2f98cc7073853,wrong_content,0.7733333333333333
8e2edd66,b1a05b5aea1ebd7edd961d77ae8edd68,correct,1.0
27f8ce4f,4d3abff8640f887167e48b2002ebc833,wrong_content,0.6666666666666666
692cd3b6,94478ace23ec2bc690c90e3c27f0a966,correct,1.0
1d0a4b61,24fad1450785f194be0dba1ea99b0d58,close_miss,0.9776
3d31c5b3,db972a4819054a3681a16c93eed4278c,wrong_content,0.05555555555555555
2f0c5170,4f6606a80f772bd71d52d1306a4a387e,correct,1.0
84f2aca1,4f6606a80f772bd71d52d1306a4a387e,correct,1.0
2b01abd0,db91b9e344008a52f813226b97f24daf,correct,1.0
d4c90558,4f6606a80f772bd71d52d1306a4a387e,correct,1.0
2546ccf6,db972a4819054a3681a16c93eed4278c,correct,1.0
aa4ec2a5,db91b9e344008a52f813226b97f24daf,close_miss,0.8333333333333334
140c817e,606123e49e757daa3f30ec7eb9d9c42b,correct,1.0
9b4c17c4,4d3abff8640f887167e48b2002ebc833,correct,1.0
e74e1818,24fad1450785f194be0dba1ea99b0d58,wrong_content,0.7511111111111111
e619ca6e,94478ace23ec2bc690c90e3c27f0a966,correct,1.0
b15fca0b,24fad1450785f194be0dba1ea99b0d58,correct,1.0
aa300dc3,24fad1450785f194be0dba1ea99b0d58,correct,1.0
b942fd60,8ae1351037f9d448271754e193b32813,close_miss,0.9083333333333333
310f3251,606123e49e757daa3f30ec7eb9d9c42b,wrong_content,0.75
9def23fe,4d3abff8640f887167e48b2002ebc833,close_miss,0.955
5af49b42,8ae1351037f9d448271754e193b32813,correct,1.0
3d31c5b3,290d766a49db4b821f67e8d4d79b10f7,wrong_content,0.16666666666666666
626c0bcc,290d766a49db4b821f67e8d4d79b10f7,correct,1.0
aab50785,fc495ddcfe52a76a2f9afed55ca2dc99,wrong_size,
6f473927,80856f30b5f9d3dff163a32cbf42d8d7,wrong_size,
94be5b80,80856f30b5f9d3dff163a32cbf42d8d7,wrong_size,
84db8fc4,4f6606a80f772bd71d52d1306a4a387e,wrong_content,0.72
ac3e2b04,db972a4819054a3681a16c93eed4278c,close_miss,0.8541666666666666
626c0bcc,db972a4819054a3681a16c93eed4278c,wrong_content,0.7551020408163265
d304284e,4d3abff8640f887167e48b2002ebc833,correct,1.0
009d5c81,8ae1351037f9d448271754e193b32813,correct,1.0
a406ac07,8ae1351037f9d448271754e193b32813,correct,1.0
c92b942c,606123e49e757daa3f30ec7eb9d9c42b,correct,1.0
d47aa2ff,94478ace23ec2bc690c90e3c27f0a966,close_miss,0.92
85b81ff1,047a5f031e5d7bfa6c2eb039ceab439b,correct,1.0
42918530,456e94035d71337edbe1d0a132ef6715,correct,1.0
ce8d95cc,80856f30b5f9d3dff163a32cbf42d8d7,wrong_size,
df8cc377,80856f30b5f9d3dff163a32cbf42d8d7,close_miss,0.9440559440559441
72a961c9,80856f30b5f9d3dff163a32cbf42d8d7,close_miss,0.8585858585858586
ac3e2b04,290d766a49db4b821f67e8d4d79b10f7,correct,1.0
505fff84,fc495ddcfe52a76a2f9afed55ca2dc99,wrong_size,
d19f7514,bb693aa67038eb784621245e67a74558,correct,1.0
b7999b51,290d766a49db4b821f67e8d4d79b10f7,correct,1.0
60c09cac,bb693aa67038eb784621245e67a74558,correct,1.0
2546ccf6,290d766a49db4b821f67e8d4d79b10f7,correct,1.0
c35c1b4c,bb693aa67038eb784621245e67a74558,correct,1.0
c7d4e6ad,bb693aa67038eb784621245e67a74558,correct,1.0
0f63c0b9,4d3abff8640f887167e48b2002ebc833,correct,1.0
3ed85e70,94478ace23ec2bc690c90e3c27f0a966,close_miss,0.9688888888888889
4e45f183,8ae1351037f9d448271754e193b32813,wrong_content,0.0886426592797784
e9b4f6fc,e7869904af7ac4b5e98af81311b4dd63,wrong_size,
4e469f39,0b254893a295ece893cdd8636be52a1d,correct,1.0
48f8583b,456e94035d71337edbe1d0a132ef6715,correct,1.0
0becf7df,8485ca311b4ab38f2911a407d70fee6a,correct,1.0
b9630600,bb693aa67038eb784621245e67a74558,correct,1.0
79369cc6,fc495ddcfe52a76a2f9afed55ca2dc99,close_miss,0.9041666666666667
414297c0,c45dd49a0edcc95241fbfd05d35c9dac,correct,1.0
af24b4cc,c45dd49a0edcc95241fbfd05d35c9dac,correct,1.0
e1baa8a4,c45dd49a0edcc95241fbfd05d35c9dac,correct,1.0
8e2edd66,59c62d1d890d22befbb5fae46d2ef144,wrong_content,0.654320987654321
981571dc,8485ca311b4ab38f2911a407d70fee6a,close_miss,0.9966666666666667
15696249,59c62d1d890d22befbb5fae46d2ef144,correct,1.0
aa18de87,c45dd49a0edcc95241fbfd05d35c9dac,close_miss,0.8333333333333334
3391f8c0,456e94035d71337edbe1d0a132ef6715,correct,1.0
9110e3c5,e7869904af7ac4b5e98af81311b4dd63,correct,1.0
7ee1c6ea,0b254893a295ece893cdd8636be52a1d,correct,1.0
e88171ec,59c62d1d890d22befbb5fae46d2ef144,correct,1.0
1d398264,59c62d1d890d22befbb5fae46d2ef144,correct,1.0
64a7c07e,add6499ca3a0f903351f958350146f0a,correct,1.0
9ddd00f0,4b9028971c4157c66c5cbc1ed323cdd4,correct,1.0
e9c9d9a1,e7869904af7ac4b5e98af81311b4dd63,wrong_size,
0934a4d8,e7869904af7ac4b5e98af81311b4dd63,wrong_size,
3a301edc,047a5f031e5d7bfa6c2eb039ceab439b,correct,1.0
e5c44e8f,0b254893a295ece893cdd8636be52a1d,close_miss,0.8677685950413223
e5790162,0b254893a295ece893cdd8636be52a1d,correct,1.0
f5c89df1,456e94035d71337edbe1d0a132ef6715,close_miss,0.8816568047337278
55059096,047a5f031e5d7bfa6c2eb039ceab439b,correct,1.0
d2acf2cb,e7869904af7ac4b5e98af81311b4dd63,wrong_content,0.7333333333333333
5783df64,047a5f031e5d7bfa6c2eb039ceab439b,correct,1.0
7c9b52a0,456e94035d71337edbe1d0a132ef6715,correct,1.0
551d5bf1,047a5f031e5d7bfa6c2eb039ceab439b,correct,1.0
ccd554ac,0b254893a295ece893cdd8636be52a1d,wrong_size,
7ee1c6ea,4b9028971c4157c66c5cbc1ed323cdd4,correct,1.0
5289ad53,2571cd5a61bc2d73f859cf55bc3b9ecf,correct,1.0
3194b014,4b9028971c4157c66c5cbc1ed323cdd4,correct,1.0
09c534e7,8a52789cf539764b72282a2fb0992286,correct,1.0
ac0c5833,5af3103ecab3461bc65c2327f727becd,close_miss,0.8957475994513031
27a77e38,5af3103ecab3461bc65c2327f727becd,close_miss,0.9753086419753086
fc754716,5af3103ecab3461bc65c2327f727becd,wrong_content,0.4603174603174603
09c534e7,5af3103ecab3461bc65c2327f727becd,close_miss,0.8544444444444445
195ba7dc,5af3103ecab3461bc65c2327f727becd,wrong_content,0.6666666666666666
3194b014,c45dd49a0edcc95241fbfd05d35c9dac,correct,1.0
af22c60d,fc495ddcfe52a76a2f9afed55ca2dc99,correct,1.0
604001fa,8485ca311b4ab38f2911a407d70fee6a,close_miss,0.8833333333333333
66e6c45b,8485ca311b4ab38f2911a407d70fee6a,correct,1.0
9bebae7a,8485ca311b4ab38f2911a407d70fee6a,correct,1.0
0e671a1a,59c62d1d890d22befbb5fae46d2ef144,correct,1.0
833dafe3,fc495ddcfe52a76a2f9afed55ca2dc99,correct,1.0
00dbd492,7372c9fb3779ad27feda213a99b4184c,correct,1.0
cad67732,589c0b79caf0877a38d27b07bf210c47,correct,1.0
070dd51e,2571cd5a61bc2d73f859cf55bc3b9ecf,correct,1.0
7d419a02,add6499ca3a0f903351f958350146f0a,wrong_content,0.682
15663ba9,105aa3a6181c206ef15bdb896d22427b,correct,1.0
b7f8a4d8,d7974c237593aa05a1ef4e4959984d0a,close_miss,0.9288888888888889
da2b0fe3,2571cd5a61bc2d73f859cf55bc3b9ecf,correct,1.0
2f0c5170,d7974c237593aa05a1ef4e4959984d0a,correct,1.0
31d5ba1a,dbf5aed4e58be81e9bafd9c17fceb3ca,wrong_content,0.4666666666666667
d017b73f,589c0b79caf0877a38d27b07bf210c47,correct,1.0
2b01abd0,105aa3a6181c206ef15bdb896d22427b,correct,1.0
e69241bd,add6499ca3a0f903351f958350146f0a,correct,1.0
009d5c81,dbf5aed4e58be81e9bafd9c17fceb3ca,correct,1.0
9772c176,add6499ca3a0f903351f958350146f0a,correct,1.0
29700607,4b9028971c4157c66c5cbc1ed323cdd4,correct,1.0
e5790162,4b9028971c4157c66c5cbc1ed323cdd4,correct,1.0
8e2edd66,0a4471d6e778c98d9faf9bcbf0068ea6,correct,1.0
0e671a1a,0a4471d6e778c98d9faf9bcbf0068ea6,close_miss,0.9112426035502958
60c09cac,d53bf52561e5d0c5e04beec6768e5bad,wrong_content,0.58
e760a62e,7372c9fb3779ad27feda213a99b4184c,correct,1.0
c35c1b4c,d53bf52561e5d0c5e04beec6768e5bad,correct,1.0
c7d4e6ad,d53bf52561e5d0c5e04beec6768e5bad,correct,1.0
a680ac02,8a52789cf539764b72282a2fb0992286,correct,1.0
6a11f6da,7372c9fb3779ad27feda213a99b4184c,wrong_content,0.52
b9630600,d53bf52561e5d0c5e04beec6768e5bad,close_miss,0.9366666666666666
e88171ec,0a4471d6e778c98d9faf9bcbf0068ea6,correct,1.0
7e02026e,8a52789cf539764b72282a2fb0992286,correct,1.0
27a77e38,8a52789cf539764b72282a2fb0992286,correct,1.0
2037f2c7,7372c9fb3779ad27feda213a99b4184c,wrong_size,
9b365c51,d53bf52561e5d0c5e04beec6768e5bad,wrong_content,0.7857142857142857
ac0c5833,8a52789cf539764b72282a2fb0992286,correct,1.0
9c1e755f,7372c9fb3779ad27feda213a99b4184c,correct,1.0
c48954c1,4305072a39e3e4f0a77e1c4738c2c2d1,correct,1.0
e99362f0,2161250b0cb5807e5aae06240034a8f4,wrong_content,0.7
dc2aa30b,4305072a39e3e4f0a77e1c4738c2c2d1,correct,1.0
642248e4,2161250b0cb5807e5aae06240034a8f4,close_miss,0.96875
712bf12e,4305072a39e3e4f0a77e1c4738c2c2d1,correct,1.0
e7b06bea,0a4471d6e778c98d9faf9bcbf0068ea6,correct,1.0
cd3c21df,4305072a39e3e4f0a77e1c4738c2c2d1,correct,1.0
15696249,0a4471d6e778c98d9faf9bcbf0068ea6,correct,1.0
981571dc,dc4f2cd39bb1cf0629e67c2fefcd2f04,close_miss,0.9788888888888889
e9c9d9a1,2571cd5a61bc2d73f859cf55bc3b9ecf,correct,1.0
